0.04,485
0.04,1185
0.04,1203
0.04,1261
0.04,1135
0.04,1087
0.04,286
0.04,609
0.04,1361
0.04,1065
0.04,1153
0.04,741
0.04,1242
0.04,801
0.04,1260
0.04,948
0.04,1374
0.04,1049
0.04,1364
0.04,1090
0.04,1150
0.04,1266
0.04,648
0.04,1136
0.04,1335
0.04,243
0.04,1210
0.04,253
0.04,509
0.04,1313
0.04,1131
0.04,1110
0.04,1108
0.04,639
0.04,1283
0.04,680
0.04,1219
0.04,450
0.04,1181
0.04,1231
0.04,855
0.04,674
0.04,1037
0.04,1315
0.04,1272
0.04,1218
0.04,1129
0.04,870
0.04,1169
0.04,1150
0.04,1278
0.04,1055
0.04,920
0.04,1258
0.04,1249
0.04,1068
0.04,976
0.04,1095
0.04,1325
0.04,282
0.04,1249
0.04,184
0.04,1234
0.04,1376
0.04,871
0.04,1139
0.04,979
0.04,1007
0.04,980
0.04,1043
0.04,838
0.04,1330
0.04,1357
0.04,1284
0.04,1057
0.04,1188
0.04,543
0.04,1276
0.04,947
0.04,934
0.04,959
0.04,615
0.04,1304
0.04,306
0.04,1256
0.04,1084
0.04,817
0.04,1227
0.04,1287
0.04,1285
0.04,1124
0.04,1306
0.04,102
0.04,1227
0.04,991
0.04,1297
0.04,1304
0.04,1284
0.04,1233
0.04,1389
0.04,132
0.04,1306
0.04,1178
0.04,1234
0.04,1159
0.04,1259
0.04,1248
0.04,884
0.04,787
0.04,1254
0.04,1015
0.04,1166
0.04,924
0.04,113
0.04,1235
0.04,1268
0.04,147
0.04,1269
0.04,1279
0.04,1262
0.04,1226
0.04,1188
0.04,1082
0.04,1319
0.04,367
0.04,1021
0.04,814
0.04,685
0.04,1102
0.04,1121
0.04,488
0.04,1286
0.04,1107
0.04,1052
0.04,477
0.04,1221
0.04,1104
0.04,1248
0.04,1290
0.04,989
0.04,369
0.04,1242
0.04,1076
0.04,1334
0.04,1256
0.04,1315
0.04,1297
0.04,1388
0.04,688
0.04,1236
0.04,1282
0.04,502
0.04,1272
0.04,1035
0.04,93
0.04,684
0.04,1283
0.04,1215
0.04,903
0.04,953
0.04,1150
0.04,1281
0.04,1342
0.04,1126
0.04,1316
0.04,825
0.04,1023
0.04,1260
0.04,326
0.04,1060
0.04,1110
0.04,1398
0.04,479
0.04,1275
0.04,1315
0.04,706
0.04,1284
0.04,1179
0.04,1133
0.04,908
0.04,1195
0.04,1108
0.04,1289
0.04,962
0.04,989
0.04,1280
0.04,1201
0.04,702
0.04,941
0.04,1237
0.04,1112
0.04,1168
0.04,949
0.04,1265
0.04,1180
0.04,1172
0.04,1228
0.04,567
0.04,892
0.04,1266
0.04,1045
0.04,1352
0.04,1277
0.04,1263
0.04,978
0.04,17
0.04,1326
0.04,476
0.04,661
0.04,845
0.04,809
0.04,1209
0.04,1272
0.04,692
0.04,1209
0.04,1101
0.04,488
0.04,1117
0.04,1288
0.04,1233
0.04,1274
0.04,1058
0.04,1253
0.04,1242
0.04,1139
0.04,630
0.04,1394
0.04,1451
0.04,265
0.04,813
0.04,1025
0.04,1343
0.04,1134
0.04,1371
0.04,1125
0.04,828
0.04,1048
0.04,1102
0.04,977
0.04,1294
0.04,1221
0.04,1220
0.04,1160
0.04,321
0.04,1362
0.04,1203
0.04,1185
0.04,638
0.04,849
0.04,1200
0.04,1400
0.04,1039
0.04,1285
0.04,1306
0.04,1321
0.04,1321
0.04,1028
0.04,995
0.04,1222
0.04,1231
0.04,1325
0.04,1161
0.04,790
0.04,1216
0.04,1255
0.04,808
0.04,1312
0.04,1218
0.04,1128
0.04,1280
0.04,1172
0.04,785
0.04,704
0.04,1100
0.04,626
0.04,1241
0.04,1241
0.04,962
0.04,1324
0.04,780
0.04,1303
0.04,1124
0.04,1226
0.04,918
0.04,1325
0.04,162
0.04,1027
0.04,1008
0.04,514
0.04,974
0.04,718
0.04,1291
0.04,1091
0.04,1292
0.04,591
0.04,1206
0.04,825
0.04,406
0.04,1257
0.04,803
0.04,1042
0.04,740
0.04,1075
0.04,1309
0.04,1120
0.04,1118
0.04,987
0.04,408
0.04,810
0.04,918
0.04,1114
0.04,1222
0.04,1337
0.04,1080
0.04,1325
0.04,130
0.04,1279
0.04,957
0.04,1236
0.04,924
0.04,425
0.04,956
0.04,1098
0.04,883
0.04,1340
0.04,1311
0.04,1294
0.04,64
0.04,1378
0.04,249
0.04,1096
0.04,1237
0.04,1012
0.04,1392
0.04,1281
0.04,1232
0.04,1091
0.04,622
0.04,1092
0.04,840
0.04,974
0.04,614
0.04,855
0.04,1153
0.04,142
0.04,1182
0.04,349
0.04,1259
0.04,1269
0.04,1003
0.04,1263
0.04,1276
0.04,1343
0.04,996
0.04,1248
0.04,1198
0.04,211
0.04,1261
0.04,1134
0.04,727
0.04,775
0.04,1245
0.04,1118
0.04,904
0.04,1194
0.04,843
0.04,1038
0.04,1314
0.04,1203
0.04,754
