10,0,0,0
10,0,1,0.0912226
11,0,1,0.157608
12,0,1,0.225984
13,0,1,0.258823
14,0,1,0.277247
15,0,1,0.295363
15,0,2,0.298488
16,0,2,0.50515
15,0,2,0.513001
16,0,2,0.571134
17,0,2,0.649187
18,0,2,0.703066
19,0,2,0.70781
18,0,2,0.743215
19,0,2,0.813942
20,0,2,0.832578
21,0,2,0.885351
22,0,2,0.916611
23,0,2,0.978084
24,0,2,1.17873
25,0,2,1.23074
26,0,2,1.30388
27,0,2,1.34255
28,0,2,1.49662
29,0,2,1.5049
28,0,2,1.53187
29,0,2,1.53497
30,0,2,1.57207
31,0,2,1.57627
30,0,2,1.58473
29,0,2,1.64443
30,0,2,1.65193
29,0,2,1.65265
30,0,2,1.7128
31,0,2,1.73243
32,0,2,1.76385
33,0,2,1.766
34,0,2,1.76634
35,0,2,1.78865
36,0,2,1.78878
37,0,2,1.79132
38,0,2,1.83025
38,0,3,1.87421
39,0,3,1.89273
40,0,3,1.89875
41,0,3,1.90857
42,0,3,1.92027
42,0,2,1.92991
43,0,2,1.94813
44,0,2,1.95947
45,0,2,1.95993
45,0,3,1.97478
46,0,3,1.9831
45,0,3,1.98551
46,0,3,1.98687
47,0,3,1.9929
48,0,3,2.0409
49,0,3,2.0411
50,0,3,2.0676
51,0,3,2.06792
51,1,3,2.07025
52,1,3,2.07986
53,1,3,2.08773
53,0,3,2.09209
53,0,2,2.13493
54,0,2,2.13791
55,0,2,2.14679
56,0,2,2.14812
57,0,2,2.15693
56,0,2,2.16841
57,0,2,2.17044
58,0,2,2.20194
59,0,2,2.20301
60,0,2,2.20388
59,0,2,2.20407
60,0,2,2.21499
61,0,2,2.23352
62,0,2,2.23654
62,0,3,2.23979
63,0,3,2.24083
62,0,3,2.24235
63,0,3,2.27033
64,0,3,2.27532
65,0,3,2.27697
66,0,3,2.28808
67,0,3,2.29863
68,0,3,2.30562
67,0,3,2.34334
68,0,3,2.35544
69,0,3,2.35817
70,0,3,2.35973
69,0,3,2.3674
70,0,3,2.37482
71,0,3,2.38324
72,0,3,2.38752
73,0,3,2.40028
74,0,3,2.40439
75,0,3,2.41013
76,0,3,2.41022
77,0,3,2.41192
78,0,3,2.41608
79,0,3,2.4162
80,0,3,2.4174
81,0,3,2.43386
80,0,3,2.48646
81,0,3,2.488
82,0,3,2.49195
82,0,4,2.49458
83,0,4,2.50231
82,0,4,2.50877
83,0,4,2.52679
84,0,4,2.52867
85,0,4,2.53167
86,0,4,2.55504
87,0,4,2.55947
88,0,4,2.56021
89,0,4,2.56981
88,0,4,2.5783
89,0,4,2.59293
90,0,4,2.59835
91,0,4,2.60079
92,0,4,2.60121
93,0,4,2.6013
94,0,4,2.60565
95,0,4,2.63403
96,0,4,2.63584
97,0,4,2.63617
96,0,4,2.63673
95,0,4,2.6402
94,0,4,2.64748
95,0,4,2.65797
94,0,4,2.65931
93,0,4,2.66278
94,0,4,2.66405
95,0,4,2.68343
96,0,4,2.69025
97,0,4,2.69408
98,0,4,2.69839
99,0,4,2.70014
98,0,4,2.7039
97,0,4,2.70571
96,0,4,2.71029
97,0,4,2.7183
96,0,4,2.71885
97,0,4,2.71914
98,0,4,2.72197
98,0,5,2.7231
97,0,5,2.72915
98,0,5,2.73014
99,0,5,2.7308
100,0,5,2.73107
101,0,5,2.734
100,0,5,2.74647
99,0,5,2.75127
98,0,5,2.75651
97,0,5,2.76022
96,0,5,2.77431
95,0,5,2.78716
94,0,5,2.79828
93,0,5,2.83177
93,0,6,2.85678
92,0,6,2.86445
91,0,6,2.87404
90,0,6,2.99366
89,0,6,3.00396
88,0,6,3.03488
88,0,7,3.10985
87,0,7,3.13279
86,0,7,3.18705
85,0,7,3.20708
84,0,7,3.28369
83,0,7,3.2882
82,0,7,3.29053
81,0,7,3.29115
80,0,7,3.30864
79,0,7,3.31974
78,0,7,3.3554
77,0,7,3.3678
76,0,7,3.39804
75,0,7,3.40308
74,0,7,3.43234
74,0,8,3.46143
73,0,8,3.47124
72,0,8,3.50738
71,0,8,3.51584
70,0,8,3.52039
69,0,8,3.52794
68,0,8,3.58697
68,0,7,3.61238
67,0,7,3.6706
66,0,7,3.71409
65,0,7,3.80602
64,0,7,3.81732
63,0,7,3.83629
62,0,7,3.84659
61,0,7,3.87216
60,0,7,3.92424
59,0,7,3.96971
60,0,7,4.08911
59,0,7,4.09118
58,0,7,4.09372
57,0,7,4.11865
56,0,7,4.13033
55,0,7,4.1611
54,0,7,4.1654
53,0,7,4.21303
52,0,7,4.27765
51,0,7,4.30447
50,0,7,4.33264
49,0,7,4.35509
48,0,7,4.36433
47,0,7,4.37151
46,0,7,4.47626
45,0,7,4.47826
44,0,7,4.48967
43,0,7,4.57104
42,0,7,4.61999
41,0,7,4.6283
41,0,8,4.67225
40,0,8,4.69046
39,0,8,4.77506
38,0,8,4.79206
37,0,8,4.81473
36,0,8,4.81616
35,0,8,4.83129
35,0,7,4.87326
34,0,7,4.90034
33,0,7,4.90215
32,0,7,4.95509
31,0,7,4.97726
30,0,7,5.02907
29,0,7,5.25843
28,0,7,5.31099
28,0,8,5.37466
27,0,8,5.43524
27,0,9,5.60927
26,0,9,5.68829
25,0,9,5.80558
24,0,9,5.80811
23,0,9,5.86237
22,0,9,5.88228
22,0,10,5.88901
21,0,10,5.93049
20,0,10,6.08548
19,0,10,6.09979
18,0,10,6.32454
17,0,10,6.36364
16,0,10,6.38232
16,0,9,6.51143
15,0,9,6.52535
14,0,9,6.79387
13,0,9,6.88769
12,0,9,7.0008
11,0,9,7.22882
