10,0,0,0
11,0,0,0.212255
12,0,0,0.214002
13,0,0,0.265737
14,0,0,0.353839
15,0,0,0.390606
16,0,0,0.470769
17,0,0,0.556862
18,0,0,0.6618
19,0,0,0.692136
20,0,0,0.736047
21,0,0,0.861812
22,0,0,0.92096
23,0,0,0.979195
24,0,0,0.997523
25,0,0,1.00785
26,0,0,1.06986
27,0,0,1.07278
28,0,0,1.07517
29,0,0,1.07662
30,0,0,1.08386
31,0,0,1.093
32,0,0,1.11346
33,0,0,1.1458
34,0,0,1.15046
35,0,0,1.15597
36,0,0,1.16388
36,0,1,1.21739
37,0,1,1.22355
38,0,1,1.30991
39,0,1,1.31482
40,0,1,1.31848
41,0,1,1.32041
42,0,1,1.33172
43,0,1,1.33532
44,0,1,1.35735
45,0,1,1.36915
46,0,1,1.36983
47,0,1,1.37266
48,0,1,1.38732
49,0,1,1.39004
50,0,1,1.39018
51,0,1,1.39696
50,0,1,1.39706
51,0,1,1.39976
52,0,1,1.40426
53,0,1,1.42655
54,0,1,1.44623
55,0,1,1.45557
56,0,1,1.47696
57,0,1,1.48314
58,0,1,1.48734
59,0,1,1.50884
60,0,1,1.51088
61,0,1,1.52141
62,0,1,1.5385
61,0,1,1.57923
61,0,2,1.58022
62,0,2,1.59105
63,0,2,1.62915
64,0,2,1.63112
65,0,2,1.63437
66,0,2,1.63481
67,0,2,1.64727
68,0,2,1.66958
69,0,2,1.67221
70,0,2,1.67637
71,0,2,1.67984
72,0,2,1.70096
73,0,2,1.70782
72,0,2,1.7329
72,0,3,1.7338
73,0,3,1.7602
74,0,3,1.76337
73,0,3,1.76391
74,0,3,1.76524
75,0,3,1.76602
76,0,3,1.7661
77,0,3,1.76648
78,0,3,1.76741
77,0,3,1.78709
78,0,3,1.79464
79,0,3,1.80396
80,0,3,1.80397
81,0,3,1.82114
82,0,3,1.82242
83,0,3,1.83968
82,0,3,1.85741
83,0,3,1.85753
84,0,3,1.86512
83,0,3,1.86563
84,0,3,1.87193
85,0,3,1.87636
86,0,3,1.89322
85,0,3,1.90614
86,0,3,1.92604
87,0,3,1.92723
88,0,3,1.93079
87,0,3,1.93931
88,0,3,1.94727
87,0,3,1.94759
88,0,3,1.94772
89,0,3,1.96685
90,0,3,1.96941
91,0,3,1.97233
92,0,3,1.97719
91,0,3,1.99039
92,0,3,1.99602
93,0,3,2.00321
92,0,3,2.0216
93,0,3,2.02202
94,0,3,2.04729
94,0,4,2.06274
95,0,4,2.06615
96,0,4,2.07332
97,0,4,2.07726
