10,0,0,0
11,0,0,0.118034
12,0,0,0.170058
11,0,0,0.231541
12,0,0,0.265181
13,0,0,0.28626
14,0,0,0.32505
15,0,0,0.328244
16,0,0,0.331044
15,0,0,0.367243
16,0,0,0.384933
17,0,0,0.396903
16,0,0,0.410476
17,0,0,0.41388
18,0,0,0.425531
19,0,0,0.457149
20,0,0,0.489
21,0,0,0.524197
22,0,0,0.526266
23,0,0,0.559134
24,0,0,0.569131
25,0,0,0.574782
26,0,0,0.582797
25,0,0,0.615921
26,0,0,0.620354
27,0,0,0.633663
28,0,0,0.654615
29,0,0,0.657107
30,0,0,0.657975
31,0,0,0.659971
32,0,0,0.68092
33,0,0,0.703516
34,0,0,0.703654
35,0,0,0.714025
36,0,0,0.715058
37,0,0,0.72367
38,0,0,0.735348
39,0,0,0.748062
40,0,0,0.772233
39,0,0,0.778639
40,0,0,0.77988
41,0,0,0.780566
42,0,0,0.788897
43,0,0,0.790306
44,0,0,0.792309
45,0,0,0.792874
46,0,0,0.79486
47,0,0,0.817705
48,0,0,0.820792
49,0,0,0.830146
50,0,0,0.837763
51,0,0,0.860223
52,0,0,0.868172
53,0,0,0.870232
53,0,1,0.876924
54,0,1,0.881891
55,0,1,0.898659
56,0,1,0.898885
57,0,1,0.900415
58,0,1,0.913656
59,0,1,0.931851
60,0,1,0.933834
61,0,1,0.941794
62,0,1,0.966961
63,0,1,0.966987
62,0,1,0.970917
63,0,1,0.980824
62,0,1,0.982797
63,0,1,0.987872
64,0,1,0.989344
65,0,1,0.990994
66,0,1,0.993886
67,0,1,0.994525
68,0,1,1.00193
67,0,1,1.00307
66,0,1,1.00314
67,0,1,1.00868
68,0,1,1.01168
69,0,1,1.01203
70,0,1,1.01334
69,0,1,1.01428
70,0,1,1.01886
71,0,1,1.02295
72,0,1,1.03291
73,0,1,1.03505
74,0,1,1.03574
75,0,1,1.03581
76,0,1,1.04271
75,0,1,1.04363
76,0,1,1.04601
77,0,1,1.05196
76,0,1,1.05262
77,0,1,1.05479
78,0,1,1.05534
77,0,1,1.06496
78,0,1,1.06542
77,0,1,1.0662
78,0,1,1.06636
79,0,1,1.082
80,0,1,1.08861
79,0,1,1.09378
80,0,1,1.09443
81,0,1,1.09628
82,0,1,1.09655
83,0,1,1.10025
84,0,1,1.1003
85,0,1,1.10239
86,0,1,1.10809
87,0,1,1.11366
88,0,1,1.11976
89,0,1,1.1214
90,0,1,1.13095
91,0,1,1.13337
92,0,1,1.13465
93,0,1,1.13488
92,0,1,1.13631
93,0,1,1.13728
94,0,1,1.14649
95,0,1,1.15268
96,0,1,1.15455
97,0,1,1.15708
96,0,1,1.15915
97,0,1,1.15983
98,0,1,1.15996
99,0,1,1.17163
98,0,1,1.17323
97,0,1,1.1802
98,0,1,1.1936
99,0,1,1.19876
98,0,1,1.20457
99,0,1,1.21505
98,0,1,1.22284
99,0,1,1.22618
100,0,1,1.22717
99,1,1,1.22857
98,1,1,1.22946
97,1,1,1.24946
96,1,1,1.29144
96,1,2,1.32747
95,1,2,1.33771
94,1,2,1.34432
93,1,2,1.35247
92,1,2,1.38637
91,1,2,1.40199
90,1,2,1.41884
90,1,3,1.43733
89,1,3,1.45294
88,1,3,1.45925
87,1,3,1.46761
87,1,4,1.50452
86,1,4,1.51789
85,1,4,1.51878
84,1,4,1.51904
83,1,4,1.53147
82,1,4,1.55062
81,1,4,1.55402
80,1,4,1.56736
79,1,4,1.5993
78,1,4,1.63816
77,1,4,1.6518
76,1,4,1.6853
76,0,4,1.69432
75,0,4,1.69908
74,0,4,1.70178
73,0,4,1.77142
72,0,4,1.80521
71,0,4,1.82327
70,0,4,1.83985
69,0,4,1.85257
68,0,4,1.88206
67,0,4,1.89412
66,0,4,1.89897
65,0,4,1.91505
64,0,4,1.91731
63,0,4,1.94144
62,0,4,1.95294
61,0,4,1.97902
60,0,4,1.98225
59,0,4,2.00159
59,0,3,2.03175
58,0,3,2.06045
57,0,3,2.09831
56,0,3,2.16192
55,0,3,2.16261
54,0,3,2.19705
53,0,3,2.22614
52,0,3,2.23574
51,0,3,2.2503
50,0,3,2.25606
49,0,3,2.28656
48,0,3,2.30568
48,0,4,2.35385
48,0,5,2.39754
47,0,5,2.40819
46,0,5,2.43173
45,0,5,2.47403
44,0,5,2.52346
43,0,5,2.53073
42,0,5,2.55069
41,0,5,2.5842
40,0,5,2.65141
39,0,5,2.70494
38,0,5,2.75093
37,0,5,2.75535
36,0,5,2.7676
35,0,5,2.7913
34,0,5,2.82007
33,0,5,2.84166
32,0,5,2.86176
31,0,5,2.91293
30,0,5,2.94479
29,0,5,2.98832
28,0,5,3.02654
27,0,5,3.04979
26,0,5,3.05425
25,0,5,3.11174
24,0,5,3.14906
23,0,5,3.18602
22,0,5,3.20486
22,0,6,3.21715
21,0,6,3.33552
20,0,6,3.33919
19,0,6,3.39865
18,0,6,3.45658
17,0,6,3.47668
16,0,6,3.51087
15,0,6,3.64148
14,0,6,3.67495
13,0,6,3.69645
12,0,6,3.72872
11,0,6,3.76756
10,0,6,4.01039
9,0,6,4.10585
8,0,6,4.15303
7,0,6,4.35848
6,0,6,4.52142
5,0,6,4.57709
4,0,6,4.58894
4,0,7,4.86031
3,0,7,4.90021
2,0,7,4.93306
1,0,7,5.20714
1,0,6,5.53438
0,0,6,5.76792
0,0,5,5.8851
0,0,4,6.66692
0,0,3,6.94678
0,0,2,22.5826
